,@cant_adj,@desc_articulo,@desc_color,@desc_detalle_variante,@desc_marca,@id_articulo,@id_color,@id_compra,@id_detalle_variante,@id_marca,@id_moneda,@id_unidad,@id_variante,@medida_presentacion,@medida_variante,@nombre_comercial,@nro_doc_prov,@nro_item,@precio_tot_imp,@precio_unit,@presentacion,@tipo_doc_prov,@unidad,@unidad_medida_presentacion,@unidad_medida_variante,@variante,key_id,@variacion
928,120.00,ACETATO DE ABIRATERONA (COMPRIMIDOS),,KESTAVA,GRAMON BAGO,70015,,727877,257250,102,0,243,14972|318|11929,120,250,GRAMON BAGO DE URUGUAY S A,210140630015,1,7293.4499999999998,54.1700,ENVASE,R,COMPRIMIDO (CM),COMPRIMIDO (CM),MG,CONCENTRACION,1.0,
929,1.00,CILINDRO FOTOCONDUCTOR,,-----,BROTHER,1133,,728487,228776,859,0,22,21275|1|1,-----,IMPRESORA,EMME SISTEMAS SOCIEDAD ANONIMA,211601480013,1,6334.2399999999998,5192.0000,-----,R,UNIDAD,-----,-----,PARA,1.0,MFC-L8850CDW. DR 311 CL
930,1.00,VARILLA DE HIERRO REDONDA COMUN (LISA),,,,404,,728488,,,0,22,752|58|569,6,8,NETIPLUS S A,214386780016,1,48082.919999999998,39412.2300,BARRA,R,UNIDAD,M,MM,DIAMETRO,1.0,
931,90.00,IBRUTINIB ( COMPRIMIDOS),,IMBRUVICA,JANSSEN-CILAG,72718,,727875,253704,864,0,186,13929|237|8929,90,140,JOHNSON Y JOHNSON DE URUGUAY S A,210730630013,1,194106.79000000001,1922.2300,BLISTER,R,COMPRIMIDO,COMPRIMIDO (CP),MG,CONCENTRACION,1.0,
932,180.00,IBRUTINIB ( COMPRIMIDOS),,IMBRUVICA,JANSSEN-CILAG,72718,,727873,253704,864,0,186,13929|237|8929,90,140,JOHNSON Y JOHNSON DE URUGUAY S A,210730630013,1,388211.54999999999,1922.2200,BLISTER,R,COMPRIMIDO,COMPRIMIDO (CP),MG,CONCENTRACION,1.0,
933,1.00,VINILICO PARA PISO,BEIGE,,,8293,7,728490,,,0,15,24011|1|1,-----,PVC AISLANTE,LUCAS DA SILVA CAREN LIDIANE,140283060013,1,1559.99,1278.6800,-----,R,M2,-----,-----,TIPO,1.0,
934,1.00,ACONDICIONAMIENTO DE OFICINA,,,,71274,,728491,,,0,22,1|1|1,-----,-----,POGGIO PUENTES RUBEN DAMIAN,218014850015,1,59500,59500.0000,-----,R,UNIDAD,-----,-----,-----,1.0,
935,4.00,SERVICIO DE CERTIFICACION MEDICA,,,,14932,,728465,,,0,22,1|1|1,-----,-----,ADMINISTRACION DE LOS SERVICIOS DE SALUD DEL ESTADO,29068,1,24355,6088.7500,-----,T,UNIDAD,-----,-----,TIPO,1.0,
936,7.00,AZACITIDINA (INYECTABLE),,MIELOZITIDINA,CUFRE,65954,,727872,252057,967,0,22,9929|343|1,-----,100,BIOTOSCANA URUGUAY S.A.,211231950010,1,58905,7500.0000,AMPOLLAS,R,UNIDAD,INYECTABLE (IV),MG,CONCENTRACION,1.0,
937,8.00,OMALIZUMAB ( INYECTABLE),,XOLAIR,MURRY,73360,,727871,257371,1277,0,527,14929|347|1,-----,150,MURRY S A,214843360014,1,272870.40000000002,30400.0000,AMPOLLAS,R,AMPOLLA,INYECTABLE (SC),-----,CONCENTRACION,1.0,
938,60.00,RUXOLITINIB (COMPRIMIDOS),,JAKAVI,SCIENZA URUGUAY,72143,,727870,255848,1386,0,186,1430|172|5929,60,15,MURRY S A,214843360014,1,152382.19,2263.5500,BLISTER,R,COMPRIMIDO,COMPRIMIDO,MG,CONCENTRACION,1.0,
939,1.00,PASAJE EN OMNIBUS DENTRO DEL PAIS,,,,772,,728489,,,0,22,1|1|1,-----,-----,RUTAS DEL SOL LTDA,210572130015,1,940,940.0000,-----,R,UNIDAD,-----,KM,DISTANCIA,1.0,S/TASA DE EMBARQUE
940,14.00,PASAJE EN OMNIBUS DENTRO DEL PAIS,,,,772,,728489,,,0,22,1|1|1,-----,-----,RUTAS DEL SOL LTDA,210572130015,1,13482,963.0000,-----,R,UNIDAD,-----,KM,DISTANCIA,2.0,S/TASA DE EMBARQUE
941,270.00,PIRFENIDONA (COMPRIMIDOS),,ESBRIET,ROCHE,72422,,727869,256549,746,0,243,97501|172|17149,270,267,ROCHE INTERNATIONAL LTD,210101830017,1,62063.32,204.8700,BLISTER,R,COMPRIMIDO (CM),COMPRIMIDO,MG,CONCENTRACION,1.0,
942,1.00,CEMENTO DE CONTACTO,,,,83,,728501,,,0,11,1|6|378,4,-----,LUCAS DA SILVA CAREN LIDIANE,140283060013,1,1410.99,1156.5500,ENVASE,R,KG,L,-----,-----,1.0,
943,120.00,ENZALUTAMIDA (COMPRIMIDOS),,XTANDI,NOLVER S.A.,73095,,727867,254073,820,0,243,3929|388|11929,120,40,NOLVER S A,211455890011,1,113804.46000000001,845.2500,ENVASE,R,COMPRIMIDO (CM),COMPRIMIDO (CP),MG,CONCENTRACION,1.0,
944,1.00,REPARACION DE INSTRUMENTAL QUIRURGICO,,,,26634,,718070,,,0,22,1|1|1,-----,-----,CAZENAVE LOPEZ MIRTA LILIAN,215439210012,1,1200,1200.0000,-----,R,UNIDAD,-----,-----,TIPO,1.0,
945,1.00,"PASAJE EN TRANSPORTE AEREO DE PASAJEROS FUERA DEL PAIS, CONTRATADO EN URUGUAY",,,,816,,728493,,,0,22,76496|1|1,-----,MISIONES,B N TOURS S A,214603450019,1,52700,52700.0000,-----,R,UNIDAD,-----,-----,TIPO,1.0,
946,1.00,SEGURO DE VIAJE,,,,66646,,728493,,,0,22,1|1|1,-----,-----,B N TOURS S A,214603450019,2,2050,2050.0000,-----,R,UNIDAD,-----,-----,-----,2.0,
947,2.00,PRACTICUNA,,,,67102,,726687,,,0,22,1|1|1,-----,-----,RESKE DE PALLEJA GUILLERMO,215332190014,1,11800.01,4836.0700,-----,R,UNIDAD,-----,-----,-----,1.0,COTIZACION EN ARCHIVO ADJUNTO
948,20.00,RADIADOR PARA CALEFACCION,,,,8618,,725570,,,0,22,378|1|1,-----,4,NOALER S.A.,213797180014,1,175594.60000000001,7196.5000,-----,R,UNIDAD,-----,-----,NUMERO DE SECCIONES,1.0,
949,6.00,RITUXIMAB (INYECTABLE),,MABTHERA 100 MG,ROCHE,17028,,727866,238849,746,0,22,9929|343|943,10,100,ROCHE INTERNATIONAL LTD,210101830017,1,30080.259999999998,4468.2500,AMPOLLAS,R,UNIDAD,INYECTABLE (IV),MG,CONCENTRACION,1.0,
950,20.00,LAMPARA DE 12 V,,,,684,,724534,,,0,22,1|1|1,-----,-----,MARIONI REPUESTOS S R L,020114870017,1,760.05999999999995,31.1500,-----,R,UNIDAD,-----,W,POTENCIA,1.0,
951,20.00,LAMPARA DE 12 V,,,,684,,724534,,,0,22,1|1|1,-----,-----,MARIONI REPUESTOS S R L,020114870017,2,900.12,36.8900,-----,R,UNIDAD,-----,W,POTENCIA,2.0,
952,20.00,LAMPARA DE 12 V,,,,684,,724534,,,0,22,1|1|1,-----,-----,MARIONI REPUESTOS S R L,020114870017,3,1600.1500000000001,65.5800,-----,R,UNIDAD,-----,W,POTENCIA,3.0,
953,20.00,LAMPARA DE 12 V,,,,684,,724534,,,0,22,1|1|1,-----,-----,MARIONI REPUESTOS S R L,020114870017,4,1800.23,73.7800,-----,R,UNIDAD,-----,W,POTENCIA,4.0,
954,20.00,LAMPARA TUBULAR PARA VEHICULO,,,,10570,,724534,,,0,22,1136|1|1,-----,12,MARIONI REPUESTOS S R L,020114870017,5,260.10000000000002,10.6600,-----,R,UNIDAD,-----,V,VOLTAJE,5.0,
955,20.00,LAMPARA TUBULAR PARA VEHICULO,,,,10570,,724534,,,0,22,1136|1|1,-----,12,MARIONI REPUESTOS S R L,020114870017,6,200.08000000000001,8.2000,-----,R,UNIDAD,-----,V,VOLTAJE,6.0,
956,10.00,LAMPARA PARA SPOT FRESNEL,,,,9968,,724534,,,0,22,14967|1|1,-----,1000,MARIONI REPUESTOS S R L,020114870017,7,100.04000000000001,8.2000,-----,R,UNIDAD,-----,W,POTENCIA,7.0,
957,3.00,LAMPARA DE TABLERO DE VEHICULO,,,,13605,,724534,,,0,22,473|1|1,-----,5,MARIONI REPUESTOS S R L,020114870017,8,18.010000000000002,4.9200,-----,R,UNIDAD,-----,W,POTENCIA,8.0,
958,10.00,GRASA PARA ALTA TEMPERATURA,,,,15992,,724534,,,0,11,1|6|85,1,-----,MARIONI REPUESTOS S R L,020114870017,9,4150.0699999999997,340.1700,ENVASE,R,KG,L,-----,TIPO DE VEHICULO,9.0,
959,60.00,NINTEDANIB ( COMPRIMIDOS),,OFEV,BOEHRINGER INGELHEIM,74859,,727864,259658,715,0,186,9929|353|5929,60,100,BOEHRINGER INGELHEIM S A,212514220011,1,55076.510000000002,818.1300,BLISTER,R,COMPRIMIDO,COMPRIMIDO (CP BLANDAS),MG,CONCENTRACION,1.0,
960,1.00,EDTA SAL DISODICA DIHIDRATO,,,,73954,,728482,,,0,11,15519|1|1,-----,P.P.A.,EMILIO BENZO S A,210002600013,1,1244.4000000000001,1020.0000,-----,R,KG,-----,-----,CALIDAD,1.0,
961,20.00,HIDROXIDO DE SODIO EN ESCAMAS,,,,52210,,728482,,,0,11,1|1|1,-----,-----,EMILIO BENZO S A,210002600013,2,1534.76,62.9000,-----,R,KG,-----,-----,CALIDAD,2.0,
962,1.00,ACIDO SULFURICO,,,,1454,,728482,,,0,12,15519|1|1,-----,P.P.A.,EMILIO BENZO S A,210002600013,3,591.58000000000004,484.9000,-----,R,L,-----,-----,CALIDAD,3.0,
963,5000.00,SULFATO DE POTASIO,,,,3243,,728482,,,0,7,15387|1|1,-----,GRADO U.S.P.,EMILIO BENZO S A,210002600013,4,1618.9400000000001,0.2654,-----,R,G,-----,-----,CALIDAD,4.0,
964,1.00,SULFATO DE COBRE,,,,2792,,728482,,,0,11,1|11|85,1,-----,EMILIO BENZO S A,210002600013,5,306.58999999999997,251.3000,BOLSA,R,KG,KG,-----,CALIDAD,5.0,
965,1000.00,PANCREATINA,,,,64931,,728482,,,0,7,15519|1|1,-----,P.P.A.,TECNICA DEL PLATA LIMITADA,212313490011,6,15738,12.9000,-----,R,G,-----,-----,CALIDAD,6.0,
966,1.00,KIT ENSAYO PARA DETECCION DE ALMIDON,,,,73848,,728482,,,1,22,1|1|1,-----,-----,GRUPO QUIMICO S R L,212444750017,7,234.24000000000001,192.0000,-----,R,UNIDAD,-----,-----,-----,7.0,
967,1.00,REACTIVO PARA LA DETERMINACION COLORIMETRICA DE FRUCTOSAMINA,,,,76440,,728482,,,1,32,1|1|1,-----,-----,GRUPO QUIMICO S R L,212444750017,8,347.69999999999999,285.0000,-----,R,KIT,-----,-----,-----,8.0,
968,100.00,PEPSINA,,,,47671,,728482,,,1,7,1|1|1,-----,-----,VALENTE TEJERA MARIA SUSANA,215129630013,9,585.60000000000002,4.8000,-----,R,G,-----,-----,CALIDAD,9.0,
969,112.00,SORAFENIB (COMPRIMIDOS),,NEXAVAR,BAYER,49418,,727862,241960,1033,0,186,14963|236|11129,112,200,BAYER S A,210003040011,1,199436.31,1587.0600,BLISTER,R,COMPRIMIDO,COMPRIMIDO (CM),MG,CONCENTRACION,1.0,
970,1.00,RENOVACION DE LICENCIA DE SOFTWARE,,,,12787,,724012,,,1,221,75236|1|1,-----,SOFTWARE DE ADMINISTRACION DE RESPALDOS,TILSOR S A,212161810019,1,6498.8500000000004,5326.9300,-----,R,ANUAL,-----,-----,DE,1.0,
971,2.00,DISCO DURO SSD,,,,67361,,720662,,,0,22,14973|1|1,-----,500,ACUAMAR SOCIEDAD ANONIMA,214809180017,1,12895.4,5285.0000,-----,R,UNIDAD,-----,GB,CAPACIDAD,1.0,
972,120.00,ENZALUTAMIDA (COMPRIMIDOS),,XTANDI,NOLVER S.A.,73095,,727860,254073,820,0,243,3929|388|11929,120,40,NOLVER S A,211455890011,1,113804.46000000001,845.2500,ENVASE,R,COMPRIMIDO (CM),COMPRIMIDO (CP),MG,CONCENTRACION,1.0,
973,1.00,SERVICIO DE INTERNACION,,,,14934,,727895,,,0,46,84033|1|1,-----,SALA PRIVADA,SANATORIO AMERICANO S A,210279660014,1,206322.60000000001,187566.0000,-----,R,HORA,-----,-----,TIPO,1.0,
974,1.00,LIMPIEZA INTEGRAL DE LOCALES,,,,7022,,728505,,,0,219,1|1|1,-----,-----,PERFIL S A,211219370018,1,12078,9900.0000,-----,R,MENSUAL,-----,-----,-----,1.0,
975,30.00,TRAMETINIB ( COMPRIMIDOS),,MEKINIST,SCIENZA URUGUAY,75236,,727858,258355,1386,0,243,182|172|2929,30,2,MURRY S A,214843360014,1,162437.10000000001,4825.8200,BLISTER,R,COMPRIMIDO (CM),COMPRIMIDO,MG,CONCENTRACION,1.0,
976,196.00,DABRAFENIB (COMPRIMIDOS),,TAFINLAR,SCIENZA URUGUAY,75237,,727858,258356,1386,0,186,4929|172|2729,28,50,MURRY S A,214843360014,2,255999.56,1164.1000,BLISTER,R,COMPRIMIDO,COMPRIMIDO,MG,CONCENTRACION,2.0,
977,120.00,ACETATO DE ABIRATERONA (COMPRIMIDOS),,KESTAVA,GRAMON BAGO,70015,,727854,257250,102,0,243,14972|318|11929,120,250,GRAMON BAGO DE URUGUAY S A,210140630015,1,7293.4499999999998,54.1700,ENVASE,R,COMPRIMIDO (CM),COMPRIMIDO (CM),MG,CONCENTRACION,1.0,
978,120.00,ACETATO DE ABIRATERONA (COMPRIMIDOS),,KESTAVA,GRAMON BAGO,70015,,727491,257250,102,0,243,14972|318|11929,120,250,GRAMON BAGO DE URUGUAY S A,210140630015,1,7293.4499999999998,54.1700,ENVASE,R,COMPRIMIDO (CM),COMPRIMIDO (CM),MG,CONCENTRACION,1.0,
979,120.00,ACETATO DE ABIRATERONA (COMPRIMIDOS),,KESTAVA,GRAMON BAGO,70015,,727490,257250,102,0,243,14972|318|11929,120,250,GRAMON BAGO DE URUGUAY S A,210140630015,1,7293.4499999999998,54.1700,ENVASE,R,COMPRIMIDO (CM),COMPRIMIDO (CM),MG,CONCENTRACION,1.0,
980,120.00,ACETATO DE ABIRATERONA (COMPRIMIDOS),,KESTAVA,GRAMON BAGO,70015,,727489,257250,102,0,243,14972|318|11929,120,250,GRAMON BAGO DE URUGUAY S A,210140630015,1,7293.4499999999998,54.1700,ENVASE,R,COMPRIMIDO (CM),COMPRIMIDO (CM),MG,CONCENTRACION,1.0,
981,600.00,CARPETA CON ELASTICO,,,,19,,725190,,,0,22,14930|1|1,-----,A4,PAPELERIA ALDO S A,210003030016,1,4209,5.7500,-----,R,UNIDAD,-----,-----,FORMATO,1.0,
982,120.00,ACETATO DE ABIRATERONA (COMPRIMIDOS),,KESTAVA,GRAMON BAGO,70015,,727488,257250,102,0,243,14972|318|11929,120,250,GRAMON BAGO DE URUGUAY S A,210140630015,1,7293.4499999999998,54.1700,ENVASE,R,COMPRIMIDO (CM),COMPRIMIDO (CM),MG,CONCENTRACION,1.0,
983,1.00,CICLOSPORINA A (COMPRIMIDO),,SANDINMUN NEORAL 50,GRAMON BAGO,26067,,728508,238998,102,0,186,4929|353|4929,50,50,MURRY S A,214843360014,1,2205.5300000000002,1965.7100,BLISTER,R,COMPRIMIDO,COMPRIMIDO (CP BLANDAS),MG,CONCENTRACION,1.0,
984,10.00,RUEDA CON PERNO GIRATORIA CON FRENO,,,,68105,,721143,,,0,22,94837|1|1,-----,200 X 40,CASA DEL CAUCHO S R L,211077880011,4,5307,435.0000,-----,R,UNIDAD,-----,MM,DIAMETRO X ANCHO,1.0,
985,5.00,HORQUILLA PARA RUEDA GIRATORIA,,,,76523,,721143,,,0,22,101950|1|1,-----,CON EJE/150,ESSEN LIMITADA,211817740013,1,981.54999999999995,160.9100,-----,R,UNIDAD,-----,-----/MM,TIPO/DIAMETRO DE LA RUEDA,2.0,
986,5.00,RUEDA CON PERNO GIRATORIA CON FRENO,,,,68105,,721143,,,0,22,90374|1|1,-----,125 X 32,ESSEN LIMITADA,211817740013,5,1579.1700000000001,258.8800,-----,R,UNIDAD,-----,MM,DIAMETRO X ANCHO,3.0,
987,10.00,RUEDA CON PLATINA GIRATORIA,,,,66273,,721143,,,0,22,63898|1|1,-----,150 X 22,ESSEN LIMITADA,211817740013,3,2571.7600000000002,210.8000,-----,R,UNIDAD,-----,MM,DIAMETRO X ANCHO,4.0,
988,5.00,RUEDA CON PLATINA GIRATORIA CON FRENO,,,,68104,,721143,,,0,22,63898|1|1,-----,150 X 22,ESSEN LIMITADA,211817740013,7,2099.0700000000002,344.1100,-----,R,UNIDAD,-----,MM,DIAMETRO X ANCHO,5.0,
989,5.00,HORQUILLA PARA RUEDA GIRATORIA,,,,76523,,721143,,,0,22,101951|1|1,-----,CON EJE/200,MOVIALEX S.A,217750480014,2,2025.2,332.0000,-----,R,UNIDAD,-----,-----/MM,TIPO/DIAMETRO DE LA RUEDA,6.0,
990,10.00,RUEDA CON PERNO GIRATORIA CON FRENO,,,,68105,,721143,,,0,22,63895|1|1,-----,75 X 22,MOVIALEX S.A,217750480014,9,2379,195.0000,-----,R,UNIDAD,-----,MM,DIAMETRO X ANCHO,7.0,
991,10.00,RUEDA CON PLATINA GIRATORIA CON FRENO,,,,68104,,721143,,,0,22,94837|1|1,-----,200 X 40,MOVIALEX S.A,217750480014,8,9638,790.0000,-----,R,UNIDAD,-----,MM,DIAMETRO X ANCHO,8.0,
992,5.00,RUEDA DE GOMA MACIZA,,,,8115,,721143,,,0,22,12429|1|1,-----,125,MOVIALEX S.A,217750480014,6,1830,300.0000,-----,R,UNIDAD,-----,MM,DIAMETRO,9.0,
993,120.00,ACETATO DE ABIRATERONA (COMPRIMIDOS),,KESTAVA,GRAMON BAGO,70015,,727482,257250,102,0,243,14972|318|11929,120,250,GRAMON BAGO DE URUGUAY S A,210140630015,1,7697.3699999999999,57.1700,ENVASE,R,COMPRIMIDO (CM),COMPRIMIDO (CM),MG,CONCENTRACION,1.0,
994,120.00,ACETATO DE ABIRATERONA (COMPRIMIDOS),,KESTAVA,GRAMON BAGO,70015,,727478,257250,102,0,243,14972|318|11929,120,250,GRAMON BAGO DE URUGUAY S A,210140630015,1,7293.4499999999998,54.1700,ENVASE,R,COMPRIMIDO (CM),COMPRIMIDO (CM),MG,CONCENTRACION,1.0,
995,9.00,AZACITIDINA (INYECTABLE),,MIELOZITIDINA,CUFRE,65954,,727477,252057,967,0,22,9929|343|1,-----,100,BIOTOSCANA URUGUAY S.A.,211231950010,1,75735,7500.0000,AMPOLLAS,R,UNIDAD,INYECTABLE (IV),MG,CONCENTRACION,1.0,
996,1.00,REPARACION DE LAVARROPAS INDUSTRIAL,,,,8169,,728512,,,0,22,1|1|1,-----,-----,HUTTON CORBO FERNANDO SEBASTIAN Y FORAPAGLIERO RODRIGUEZ VICTORIO EMILIO,150324200016,1,8700,8700.0000,-----,R,UNIDAD,-----,-----,-----,1.0,
997,2.00,MECHA PARA HORMIGON CON ENCASTRE ESTRIA GRUESA,,,,8616,,728516,,,0,22,943|1|1,-----,10,LUISSI S.A.,100083800014,1,1750.9200000000001,717.5900,-----,R,UNIDAD,-----,MM,DIAMETRO,1.0,
998,1.00,AJO,,,,120,,728511,,,0,22,1|1|1,-----,-----,LARRAINCI BRANCATO MIGUEL ANGEL,212869410012,1,15.07,13.7000,-----,R,UNIDAD,-----,-----,VARIEDAD/CALIDAD/CALIBRE,1.0,
999,5.00,BANANA (USO HUMANO),,,,136,,728511,,,0,11,1|1|1,-----,-----,LARRAINCI BRANCATO MIGUEL ANGEL,212869410012,2,249.97999999999999,45.4500,-----,R,KG,-----,-----,VARIEDAD/CALIDAD/CALIBRE,2.0,
1000,5.00,CEBOLLA (USO HUMANO),,,,121,,728511,,,0,11,67830|1|1,-----,ROJA/I/MEDIANO,LARRAINCI BRANCATO MIGUEL ANGEL,212869410012,3,150.15000000000001,27.3000,-----,R,KG,-----,-----,VARIEDAD/CALIDAD/CALIBRE,3.0,
1001,60.00,HUEVO DE GALLINA,,,,3070,,728511,,,0,22,17112|1|1,-----,BLANCO,LARRAINCI BRANCATO MIGUEL ANGEL,212869410012,4,360,6.0000,-----,R,UNIDAD,-----,-----,TIPO,4.0,
1002,1.00,KIWI (USO HUMANO),,,,3476,,728511,,,0,11,67874|1|1,-----,BRUNO/I/GRANDE,LARRAINCI BRANCATO MIGUEL ANGEL,212869410012,5,96.799999999999997,88.0000,-----,R,KG,-----,-----,VARIEDAD/CALIDAD/CALIBRE,5.0,
1003,4.00,LECHUGA (USO HUMANO),,,,124,,728511,,,0,22,1|1|1,-----,-----,LARRAINCI BRANCATO MIGUEL ANGEL,212869410012,6,80.079999999999998,18.2000,-----,R,UNIDAD,-----,-----,VARIEDAD/CALIDAD/CALIBRE,6.0,
1004,1.00,LIMON (USO HUMANO),,,,138,,728511,,,0,11,1|1|1,-----,-----,LARRAINCI BRANCATO MIGUEL ANGEL,212869410012,12,75.900000000000006,69.0000,-----,R,KG,-----,-----,VARIEDAD/CALIDAD/CALIBRE,7.0,
1005,6.00,MANZANA (USO HUMANO),,,,128,,728511,,,0,11,1|1|1,-----,-----,LARRAINCI BRANCATO MIGUEL ANGEL,212869410012,7,300.30000000000001,45.5000,-----,R,KG,-----,-----,VARIEDAD/CALIDAD/CALIBRE,8.0,
1006,1.00,MORRON (USO HUMANO),,,,958,,728511,,,0,11,68220|1|1,-----,ROJO/II/CHICO ,LARRAINCI BRANCATO MIGUEL ANGEL,212869410012,8,70.400000000000006,64.0000,-----,R,KG,-----,-----,VARIEDAD/CALIDAD/CALIBRE,9.0,
1007,4.00,NARANJA (USO HUMANO),,,,129,,728511,,,0,11,1|1|1,-----,-----,LARRAINCI BRANCATO MIGUEL ANGEL,212869410012,9,139.91999999999999,31.8000,-----,R,KG,-----,-----,VARIEDAD/CALIDAD/CALIBRE,10.0,
1008,8.00,PAPA (USO HUMANO),,,,125,,728511,,,0,11,68179|1|1,-----,BLANCA LAVADA/I/GRANDE,LARRAINCI BRANCATO MIGUEL ANGEL,212869410012,10,279.83999999999997,31.8000,-----,R,KG,-----,-----,VARIEDAD/CALIDAD/CALIBRE,11.0,
1009,6.00,TOMATE (USO HUMANO),,,,127,,728511,,,0,11,1|1|1,-----,-----,LARRAINCI BRANCATO MIGUEL ANGEL,212869410012,13,358.38,54.3000,-----,R,KG,-----,-----,VARIEDAD/CALIDAD/CALIBRE,12.0,
1010,4.00,ZANAHORIA (USO HUMANO),,,,133,,728511,,,0,11,1|1|1,-----,-----,LARRAINCI BRANCATO MIGUEL ANGEL,212869410012,11,160.59999999999999,36.5000,-----,R,KG,-----,-----,VARIEDAD/CALIDAD/CALIBRE,13.0,
1011,4.00,BONIATO (USO HUMANO),,,,953,,728511,,,0,11,68097|1|1,-----,ARAPEY/I/GRANDE,LARRAINCI BRANCATO MIGUEL ANGEL,212869410012,14,140.80000000000001,32.0000,-----,R,KG,-----,-----,VARIEDAD/CALIDAD/CALIBRE,14.0,
1012,1.00,PEREJIL,,,,132,,728511,,,0,24,1|1|1,-----,-----,LARRAINCI BRANCATO MIGUEL ANGEL,212869410012,15,49.5,45.0000,-----,R,ATADO,-----,-----,VARIEDAD/CALIDAD/CALIBRE,15.0,
1013,1.00,FRUTILLA (USO HUMANO),,,,131,,728511,,,0,11,68155|1|1,-----,-----/I/GRANDE,LARRAINCI BRANCATO MIGUEL ANGEL,212869410012,16,75.900000000000006,69.0000,-----,R,KG,-----,-----,VARIEDAD/CALIDAD/CALIBRE,16.0,
1014,4.00,MANDARINA (USO HUMANO),,,,957,,728511,,,0,11,67815|1|1,-----,COMUN/I/MEDIANO,LARRAINCI BRANCATO MIGUEL ANGEL,212869410012,17,118.8,27.0000,-----,R,KG,-----,-----,VARIEDAD/CALIDAD/CALIBRE,17.0,
1015,8.00,ZAPALLITO (USO HUMANO),,,,135,,728511,,,0,11,1|1|1,-----,-----,LARRAINCI BRANCATO MIGUEL ANGEL,212869410012,18,240.24000000000001,27.3000,-----,R,KG,-----,-----,VARIEDAD/CALIDAD/CALIBRE,18.0,
1016,8.00,POLLO ENTERO FRESCO,,,,3689,,728511,,,0,11,1|1|1,-----,-----,LARRAINCI BRANCATO MIGUEL ANGEL,212869410012,19,1645.6900000000001,187.0100,-----,R,KG,-----,-----,TIPO,19.0,
1017,5.00,CREMA DOBLE,,,,14023,,728511,,,0,12,1|6|85,1,-----,LARRAINCI BRANCATO MIGUEL ANGEL,212869410012,20,648.74000000000001,106.3500,ENVASE,R,L,L,-----,-----,20.0,
1018,84.00,REGORAFENIB (COMPRIMIDOS),,STIVARGA,BAYER,71842,,727072,260167,1033,0,22,3929|258|2729,28,40,BAYER S A,210003040011,1,233159.17999999999,2473.8900,FRASCO,R,UNIDAD,COMPRIMIDO (CM),MG,CONCENTRACION,1.0,
1019,1.00,CAJA DE OSTEOSINTESIS,,,,36066,,721503,,,0,22,1|1|1,-----,-----,AMEWYL S.A.,217070750014,1,38909.889999999999,38909.8900,-----,R,UNIDAD,-----,-----,-----,1.0,
1020,2.00,CARTUCHO DE RESINA DE INTERCAMBIO IONICO,,,,31664,,728515,,,2,22,1|1|1,-----,-----,TEKSOL S R L,214346030016,1,1537.2,630.0000,-----,R,UNIDAD,-----,-----,-----,1.0,
1021,2.00,CARTUCHO DE POLIPROPILENO PARA FILTRACION DE LIQUIDOS,,,,66811,,728515,,,2,22,1|1|1,-----,-----,TEKSOL S R L,214346030016,2,1273.6800000000001,522.0000,-----,R,UNIDAD,-----,MICRA,DIAMETRO DE PORO,2.0,
1022,2.00,FILTRO DE VENTEO PARA VIALES,,,,65653,,728515,,,2,22,1|1|1,-----,-----,TEKSOL S R L,214346030016,3,361.12,148.0000,-----,R,UNIDAD,-----,-----,-----,3.0,
1023,2.00,FILTRO DE MEMBRANA DE PTFE,,,,66119,,728515,,,2,22,16413|1|1,-----,25 x 0.45,TEKSOL S R L,214346030016,4,436.75999999999999,179.0000,-----,R,UNIDAD,-----,MM X MICRA,DIAMETRO X PORO,4.0,
1024,30000.00,PLACA DE PETRI (CAJA DE PETRI) DESCARTABLE,,,,39078,,721344,,,0,22,8929|4|14973,500,90,ELECO S A,211110890017,1,117120,3.2000,CAJA,R,UNIDAD,UNIDAD,MM,DIAMETRO,1.0,"Placa de Petri estéril descartable 90mm Cod.170600, cajax500us"
1025,270.00,PIRFENIDONA (COMPRIMIDOS),,ESBRIET,ROCHE,72422,,727459,256549,746,0,243,97501|172|17149,270,267,ROCHE INTERNATIONAL LTD,210101830017,1,62063.32,204.8700,BLISTER,R,COMPRIMIDO (CM),COMPRIMIDO,MG,CONCENTRACION,1.0,
1026,1.00,"SET DE COLUMNA - TORNILLOS POLIAXIALES, MONOAXIALES Y BARRAS",,,,47623,,728513,,,0,22,1|1|1,-----,-----,VALUAR S R L,211277030011,1,71064.399999999994,64604.0000,-----,R,UNIDAD,-----,-----,TIPO DE VEHICULO,1.0,
1027,1.00,"SET DE COLUMNA - TORNILLOS POLIAXIALES, MONOAXIALES Y BARRAS",,,,47623,,728513,,,0,22,50990|1|1,-----,LUMBAR ANTERIOR,VALUAR S R L,211277030011,2,4482.5,4075.0000,-----,R,UNIDAD,-----,-----,TIPO DE VEHICULO,2.0,
1028,2.00,BARRA PARA CIRUGIA DE COLUMNA,,,,28460,,728513,,,0,22,1|1|1,-----,-----,VALUAR S R L,211277030011,3,21065,9575.0000,-----,R,UNIDAD,-----,-----,-----,3.0,
1029,270.00,PIRFENIDONA (COMPRIMIDOS),,OXITINOL,CUFRE,72422,,727460,257669,967,0,243,97501|172|17149,270,267,BIOTOSCANA URUGUAY S.A.,211231950010,1,87104.339999999997,287.5300,BLISTER,R,COMPRIMIDO (CM),COMPRIMIDO,MG,CONCENTRACION,1.0,
